生產日期,機台號,班別,產能,OEE,良率
2023/3/3,h01,D,0,0,0
2023/3/3,h01,D,0,0,0
2023/3/3,h01,N,0,0,0
2023/3/3,h01,N,0,0,0
2023/3/4,h01,D,0,0,0
2023/3/4,h01,D,0,0,0
2023/3/4,h01,N,0,0,0
2023/3/4,h01,N,0,0,0
2023/3/5,h01,D,0,0,0
2023/3/5,h01,D,0,0,0
2023/3/5,h01,N,0,0,0
2023/3/5,h01,N,0,0,0
2023/3/6,h01,D,0,0,0
2023/3/6,h01,D,0,0,0
2023/3/6,h01,N,0,0,0
2023/3/6,h01,N,0,0,0
2023/3/7,h01,D,0,0,0
2023/3/7,h01,D,0,0,0
2023/3/7,h01,N,0,0,0
2023/3/7,h01,N,0,0,0
2023/3/8,h01,D,0,0,0
2023/3/8,h01,D,0,0,0
2023/3/8,h01,N,0,0,0
2023/3/8,h01,N,0,0,0
2023/3/9,h01,D,0,0,0
2023/3/9,h01,D,0,0,0
2023/3/9,h01,N,0,0,0
2023/3/9,h01,N,0,0,0
2023/3/10,h01,D,0,0,0
2023/3/10,h01,D,0,0,0
2023/3/10,h01,N,0,0,0
2023/3/10,h01,N,0,0,0
2023/3/11,h01,D,0,0,0
2023/3/11,h01,D,0,0,0
2023/3/11,h01,N,0,0,0
2023/3/11,h01,N,0,0,0
2023/3/12,h01,D,0,0,0
2023/3/12,h01,D,0,0,0
2023/3/12,h01,N,0,0,0
2023/3/12,h01,N,0,0,0
2023/3/13,h01,D,0,0,0
2023/3/13,h01,D,0,0,0
2023/3/13,h01,N,0,0,0
2023/3/13,h01,N,0,0,0
2023/3/14,h01,D,0,0,0
2023/3/14,h01,D,0,0,0
2023/3/14,h01,N,0,0,0
2023/3/14,h01,N,0,0,0
2023/3/15,h01,D,0,0,0
2023/3/15,h01,D,0,0,0
2023/3/15,h01,N,0,0,0
2023/3/15,h01,N,0,0,0
2023/3/16,h01,D,0,0,0
2023/3/16,h01,D,0,0,0
2023/3/16,h01,N,0,0,0
2023/3/16,h01,N,0,0,0
2023/3/17,h01,D,0,0,0
2023/3/17,h01,D,0,0,0
2023/3/17,h01,N,0,0,0
2023/3/17,h01,N,0,0,0
2023/3/18,h01,D,0,0,0
2023/3/18,h01,D,0,0,0
2023/3/18,h01,N,0,0,0
2023/3/18,h01,N,0,0,0
2023/3/19,h01,D,0,0,0
2023/3/19,h01,D,0,0,0
2023/3/19,h01,N,0,0,0
2023/3/19,h01,N,0,0,0
2023/3/20,h01,D,0,0,0
2023/3/20,h01,D,0,0,0
2023/3/20,h01,N,0,0,0
2023/3/20,h01,N,0,0,0
2023/3/21,h01,D,0,0,0
2023/3/21,h01,D,0,0,0
2023/3/21,h01,N,0,0,0
2023/3/21,h01,N,0,0,0
2023/3/22,h01,D,0,0,0
2023/3/22,h01,D,0,0,0
2023/3/22,h01,N,0,0,0
2023/3/22,h01,N,0,0,0
2022/9/1,h02,D,1640,62.3,88.7
2022/9/1,h02,D,1640,62.3,88.7
2022/9/1,h02,N,0,0,0
2022/9/1,h02,N,0,0,0
2022/9/2,h02,D,1732,65.8,93.2
2022/9/2,h02,D,1732,65.8,93.2
2022/9/2,h02,N,0,0,0
2022/9/2,h02,N,0,0,0
2022/9/3,h02,D,1653,62.8,93.1
2022/9/3,h02,D,1653,62.8,93.1
2022/9/3,h02,N,0,0,0
2022/9/3,h02,N,0,0,0
2022/9/4,h02,D,0,0,0
2022/9/4,h02,D,0,0,0
2022/9/4,h02,N,0,0,0
2022/9/4,h02,N,0,0,0
2022/9/5,h02,D,0,0,0
2022/9/5,h02,D,0,0,0
2022/9/5,h02,N,0,0,0
2022/9/5,h02,N,0,0,0
2022/9/6,h02,D,1374,52.2,94
2022/9/6,h02,D,1374,52.2,94
2022/9/6,h02,N,0,0,0
2022/9/6,h02,N,0,0,0
2022/9/7,h02,D,2033,77.3,94.1
2022/9/7,h02,D,2033,77.3,94.1
2022/9/7,h02,N,22,0.8,88
2022/9/7,h02,N,22,0.8,88
2022/9/8,h02,D,1822,69.3,97.2
2022/9/8,h02,D,1822,69.3,97.2
2022/9/8,h02,N,0,0,0
2022/9/8,h02,N,0,0,0
2022/9/9,h02,D,0,0,0
2022/9/9,h02,D,0,0,0
2022/9/9,h02,N,0,0,0
2022/9/9,h02,N,0,0,0
2022/9/10,h02,D,0,0,0
2022/9/10,h02,D,0,0,0
2022/9/10,h02,N,0,0,0
2022/9/10,h02,N,0,0,0
2022/9/11,h02,D,0,0,0
2022/9/11,h02,D,0,0,0
2022/9/11,h02,N,0,0,0
2022/9/11,h02,N,0,0,0
2022/9/12,h02,D,0,0,0
2022/9/12,h02,D,0,0,0
2022/9/12,h02,N,0,0,0
2022/9/12,h02,N,0,0,0
2022/9/13,h02,D,1273,48.4,94.6
2022/9/13,h02,D,1273,48.4,94.6
2022/9/13,h02,N,0,0,0
2022/9/13,h02,N,0,0,0
2022/9/14,h02,D,1915,72.8,91.1
2022/9/14,h02,D,1915,72.8,91.1
2022/9/14,h02,N,0,0,0
2022/9/14,h02,N,0,0,0
2022/9/15,h02,D,1800,68.4,94
2022/9/15,h02,D,1800,68.4,94
2022/9/15,h02,N,0,0,0
2022/9/15,h02,N,0,0,0
2022/9/16,h02,D,1737,66,87.9
2022/9/16,h02,D,1737,66,87.9
2022/9/16,h02,N,0,0,0
2022/9/16,h02,N,0,0,0
2022/9/17,h02,D,871,33.1,69.9
2022/9/17,h02,D,871,33.1,69.9
2022/9/17,h02,N,0,0,0
2022/9/17,h02,N,0,0,0
2022/9/18,h02,D,0,0,0
2022/9/18,h02,D,0,0,0
2022/9/18,h02,N,0,0,0
2022/9/18,h02,N,0,0,0
2022/9/19,h02,D,1657,63,82.4
2022/9/19,h02,D,1657,63,82.4
2022/9/19,h02,N,0,0,0
2022/9/19,h02,N,0,0,0
2022/9/20,h02,D,0,0,0
2022/9/20,h02,D,0,0,0
2022/9/20,h02,N,0,0,0
2022/9/20,h02,N,0,0,0
2022/9/21,h02,D,1340,50.9,74
2022/9/21,h02,D,1340,50.9,74
2022/9/21,h02,N,0,0,0
2022/9/21,h02,N,0,0,0
2022/9/22,h02,D,1808,68.7,85.1
2022/9/22,h02,D,1808,68.7,85.1
2022/9/22,h02,N,0,0,0
2022/9/22,h02,N,0,0,0
2022/9/23,h02,D,1129,42.9,84.4
2022/9/23,h02,D,1129,42.9,84.4
2022/9/23,h02,N,0,0,0
2022/9/23,h02,N,0,0,0
2022/9/24,h02,D,1090,41.4,88.3
2022/9/24,h02,D,1090,41.4,88.3
2022/9/24,h02,N,0,0,0
2022/9/24,h02,N,0,0,0
2022/9/25,h02,D,1906,72.5,90.1
2022/9/25,h02,D,1906,72.5,90.1
2022/9/25,h02,N,0,0,0
2022/9/25,h02,N,0,0,0
2022/9/26,h02,D,2022,76.9,93.4
2022/9/26,h02,D,2022,76.9,93.4
2022/9/26,h02,N,0,0,0
2022/9/26,h02,N,0,0,0
2022/9/27,h02,D,2081,79.1,90.1
2022/9/27,h02,D,2081,79.1,90.1
2022/9/27,h02,N,0,0,0
2022/9/27,h02,N,0,0,0
2022/9/28,h02,D,1537,58.4,92.3
2022/9/28,h02,D,1537,58.4,92.3
2022/9/28,h02,N,0,0,0
2022/9/28,h02,N,0,0,0
2022/9/29,h02,D,1641,62.4,89.4
2022/9/29,h02,D,1641,62.4,89.4
2022/9/29,h02,N,0,0,0
2022/9/29,h02,N,0,0,0
2022/9/30,h02,D,1571,59.7,89.9
2022/9/30,h02,D,1571,59.7,89.9
2022/9/30,h02,N,0,0,0
2022/9/30,h02,N,0,0,0
2022/10/1,h02,D,1545,58.7,85.2
2022/10/1,h02,D,1545,58.7,85.2
2022/10/1,h02,N,0,0,0
2022/10/1,h02,N,0,0,0
2022/10/2,h02,D,1639,62.3,81.7
2022/10/2,h02,D,1639,62.3,81.7
2022/10/2,h02,N,0,0,0
2022/10/2,h02,N,0,0,0
2022/10/3,h02,D,118,4.5,72.8
2022/10/3,h02,D,118,4.5,72.8
2022/10/3,h02,N,0,0,0
2022/10/3,h02,N,0,0,0
2022/10/4,h02,D,0,0,0
2022/10/4,h02,D,0,0,0
2022/10/4,h02,N,0,0,0
2022/10/4,h02,N,0,0,0
2022/10/5,h02,D,0,0,0
2022/10/5,h02,D,0,0,0
2022/10/5,h02,N,0,0,0
2022/10/5,h02,N,0,0,0
2022/10/6,h02,D,0,0,0
2022/10/6,h02,D,0,0,0
2022/10/6,h02,N,0,0,0
2022/10/6,h02,N,0,0,0
2022/10/7,h02,D,0,0,0
2022/10/7,h02,D,0,0,0
2022/10/7,h02,N,0,0,0
2022/10/7,h02,N,0,0,0
2022/10/8,h02,D,0,0,0
2022/10/8,h02,D,0,0,0
2022/10/8,h02,N,0,0,0
2022/10/8,h02,N,0,0,0
2022/10/9,h02,D,0,0,0
2022/10/9,h02,D,0,0,0
2022/10/9,h02,N,0,0,0
2022/10/9,h02,N,0,0,0
2022/10/10,h02,D,0,0,0
2022/10/10,h02,D,0,0,0
2022/10/10,h02,N,0,0,0
2022/10/10,h02,N,0,0,0
2022/10/11,h02,D,0,0,0
2022/10/11,h02,D,0,0,0
2022/10/11,h02,N,0,0,0
2022/10/11,h02,N,0,0,0
2022/10/12,h02,D,0,0,0
2022/10/12,h02,D,0,0,0
2022/10/12,h02,N,0,0,0
2022/10/12,h02,N,0,0,0
2022/10/13,h02,D,0,0,0
2022/10/13,h02,D,0,0,0
2022/10/13,h02,N,0,0,0
2022/10/13,h02,N,0,0,0
2022/10/14,h02,D,0,0,0
2022/10/14,h02,D,0,0,0
2022/10/14,h02,N,0,0,0
2022/10/14,h02,N,0,0,0
2022/10/15,h02,D,0,0,0
2022/10/15,h02,D,0,0,0
2022/10/15,h02,N,0,0,0
2022/10/15,h02,N,0,0,0
2022/10/16,h02,D,0,0,0
2022/10/16,h02,D,0,0,0
2022/10/16,h02,N,0,0,0
2022/10/16,h02,N,0,0,0
2022/10/17,h02,D,0,0,0
2022/10/17,h02,D,0,0,0
2022/10/17,h02,N,0,0,0
2022/10/17,h02,N,0,0,0
2022/10/18,h02,D,0,0,0
2022/10/18,h02,D,0,0,0
2022/10/18,h02,N,0,0,0
2022/10/18,h02,N,0,0,0
2022/10/19,h02,D,0,0,0
2022/10/19,h02,D,0,0,0
2022/10/19,h02,N,0,0,0
2022/10/19,h02,N,0,0,0
2022/10/20,h02,D,0,0,0
2022/10/20,h02,D,0,0,0
2022/10/20,h02,N,0,0,0
2022/10/20,h02,N,0,0,0
2022/10/21,h02,D,0,0,0
2022/10/21,h02,D,0,0,0
2022/10/21,h02,N,0,0,0
2022/10/21,h02,N,0,0,0
2022/10/22,h02,D,1026,39,70.4
2022/10/22,h02,D,1026,39,70.4
2022/10/22,h02,N,0,0,0
2022/10/22,h02,N,0,0,0
2022/10/23,h02,D,1640,62.3,80.7
2022/10/23,h02,D,1640,62.3,80.7
2022/10/23,h02,N,0,0,0
2022/10/23,h02,N,0,0,0
2022/10/24,h02,D,1625,61.8,83.6
2022/10/24,h02,D,1625,61.8,83.6
2022/10/24,h02,N,0,0,0
2022/10/24,h02,N,0,0,0
2022/10/25,h02,D,1017,38.7,80
2022/10/25,h02,D,1017,38.7,80
2022/10/25,h02,N,0,0,0
2022/10/25,h02,N,0,0,0
2022/10/26,h02,D,1268,48.2,80.6
2022/10/26,h02,D,1268,48.2,80.6
2022/10/26,h02,N,0,0,0
2022/10/26,h02,N,0,0,0
2022/10/27,h02,D,795,30.2,75.1
2022/10/27,h02,D,795,30.2,75.1
2022/10/27,h02,N,0,0,0
2022/10/27,h02,N,0,0,0
2022/10/28,h02,D,857,32.6,69.6
2022/10/28,h02,D,857,32.6,69.6
2022/10/28,h02,N,0,0,0
2022/10/28,h02,N,0,0,0
2022/10/29,h02,D,1691,64.3,84
2022/10/29,h02,D,1691,64.3,84
2022/10/29,h02,N,18,0.7,72
2022/10/29,h02,N,18,0.7,72
2022/10/30,h02,D,1711,65,87
2022/10/30,h02,D,1711,65,87
2022/10/30,h02,N,0,0,0
2022/10/30,h02,N,0,0,0
2022/10/31,h02,D,1196,45.5,87.2
2022/10/31,h02,D,1196,45.5,87.2
2022/10/31,h02,N,23,0.9,85.2
2022/10/31,h02,N,23,0.9,85.2
2022/11/1,h02,D,1596,60.7,90.4
2022/11/1,h02,D,1596,60.7,90.4
2022/11/1,h02,N,0,0,0
2022/11/1,h02,N,0,0,0
2022/11/2,h02,D,2112,80.3,94.9
2022/11/2,h02,D,2112,80.3,94.9
2022/11/2,h02,N,0,0,0
2022/11/2,h02,N,0,0,0
2022/11/3,h02,D,1180,44.9,70.2
2022/11/3,h02,D,1180,44.9,70.2
2022/11/3,h02,N,0,0,0
2022/11/3,h02,N,0,0,0
2022/11/4,h02,D,761,28.9,68.9
2022/11/4,h02,D,761,28.9,68.9
2022/11/4,h02,N,0,0,0
2022/11/4,h02,N,0,0,0
2022/11/5,h02,D,651,24.7,61.1
2022/11/5,h02,D,651,24.7,61.1
2022/11/5,h02,N,54,2.1,72
2022/11/5,h02,N,54,2.1,72
2022/11/6,h02,D,1281,48.7,73.1
2022/11/6,h02,D,1281,48.7,73.1
2022/11/6,h02,N,0,0,0
2022/11/6,h02,N,0,0,0
2022/11/7,h02,D,2051,78,90.6
2022/11/7,h02,D,2051,78,90.6
2022/11/7,h02,N,2039,77.5,87.6
2022/11/7,h02,N,2039,77.5,87.6
2022/11/8,h02,D,1914,72.8,86.8
2022/11/8,h02,D,1914,72.8,86.8
2022/11/8,h02,N,1893,72,86.9
2022/11/8,h02,N,1893,72,86.9
2022/11/9,h02,D,1332,50.6,90.2
2022/11/9,h02,D,1332,50.6,90.2
2022/11/9,h02,N,2470,93.9,94.8
2022/11/9,h02,N,2470,93.9,94.8
2022/11/10,h02,D,1776,67.5,86.1
2022/11/10,h02,D,1776,67.5,86.1
2022/11/10,h02,N,0,0,0
2022/11/10,h02,N,0,0,0
2022/11/11,h02,D,1785,67.9,91.6
2022/11/11,h02,D,1785,67.9,91.6
2022/11/11,h02,N,0,0,0
2022/11/11,h02,N,0,0,0
2022/11/12,h02,D,0,0,0
2022/11/12,h02,D,0,0,0
2022/11/12,h02,N,0,0,0
2022/11/12,h02,N,0,0,0
2022/11/13,h02,D,0,0,0
2022/11/13,h02,D,0,0,0
2022/11/13,h02,N,0,0,0
2022/11/13,h02,N,0,0,0
2022/11/14,h02,D,1960,74.5,96.3
2022/11/14,h02,D,1960,74.5,96.3
2022/11/14,h02,N,0,0,0
2022/11/14,h02,N,0,0,0
2022/11/15,h02,D,2131,81,95
2022/11/15,h02,D,2131,81,95
2022/11/15,h02,N,0,0,0
2022/11/15,h02,N,0,0,0
2022/11/16,h02,D,1529,58.1,92.8
2022/11/16,h02,D,1529,58.1,92.8
2022/11/16,h02,N,0,0,0
2022/11/16,h02,N,0,0,0
2022/11/17,h02,D,2078,79,92
2022/11/17,h02,D,2078,79,92
2022/11/17,h02,N,0,0,0
2022/11/17,h02,N,0,0,0
2022/11/18,h02,D,1971,74.9,90.5
2022/11/18,h02,D,1971,74.9,90.5
2022/11/18,h02,N,0,0,0
2022/11/18,h02,N,0,0,0
2022/11/19,h02,D,2002,76.1,89.1
2022/11/19,h02,D,2002,76.1,89.1
2022/11/19,h02,N,0,0,0
2022/11/19,h02,N,0,0,0
2022/11/20,h02,D,1984,75.4,90.6
2022/11/20,h02,D,1984,75.4,90.6
2022/11/20,h02,N,107,4.1,91.5
2022/11/20,h02,N,107,4.1,91.5
2022/11/21,h02,D,1880,71.5,84.1
2022/11/21,h02,D,1880,71.5,84.1
2022/11/21,h02,N,0,0,0
2022/11/21,h02,N,0,0,0
2022/11/22,h02,D,0,0,0
2022/11/22,h02,D,0,0,0
2022/11/22,h02,N,0,0,0
2022/11/22,h02,N,0,0,0
2022/11/23,h02,D,1296,49.3,91
2022/11/23,h02,D,1296,49.3,91
2022/11/23,h02,N,0,0,0
2022/11/23,h02,N,0,0,0
2022/11/24,h02,D,1386,52.7,74
2022/11/24,h02,D,1386,52.7,74
2022/11/24,h02,N,0,0,0
2022/11/24,h02,N,0,0,0
2022/11/25,h02,D,1629,61.9,74.4
2022/11/25,h02,D,1629,61.9,74.4
2022/11/25,h02,N,0,0,0
2022/11/25,h02,N,0,0,0
2022/11/26,h02,D,0,0,0
2022/11/26,h02,D,0,0,0
2022/11/26,h02,N,0,0,0
2022/11/26,h02,N,0,0,0
2022/11/27,h02,D,978,37.2,76.6
2022/11/27,h02,D,978,37.2,76.6
2022/11/27,h02,N,0,0,0
2022/11/27,h02,N,0,0,0
2022/11/28,h02,D,1101,41.9,67.4
2022/11/28,h02,D,1101,41.9,67.4
2022/11/28,h02,N,0,0,0
2022/11/28,h02,N,0,0,0
2022/11/29,h02,D,1672,63.6,89.9
2022/11/29,h02,D,1672,63.6,89.9
2022/11/29,h02,N,0,0,0
2022/11/29,h02,N,0,0,0
2022/11/30,h02,D,2079,79,91.6
2022/11/30,h02,D,2079,79,91.6
2022/11/30,h02,N,0,0,0
2022/11/30,h02,N,0,0,0
2022/12/1,h02,D,1493,57.5,81.9
2022/12/1,h02,D,1493,57.5,81.9
2022/12/1,h02,N,0,0,0
2022/12/1,h02,N,0,0,0
2022/12/2,h02,D,1716,65.2,85.8
2022/12/2,h02,D,1716,65.2,85.8
2022/12/2,h02,N,0,0,0
2022/12/2,h02,N,0,0,0
2022/12/3,h02,D,1505,57.2,82.7
2022/12/3,h02,D,1505,57.2,82.7
2022/12/3,h02,N,0,0,0
2022/12/3,h02,N,0,0,0
2022/12/4,h02,D,1580,60.1,80.7
2022/12/4,h02,D,1580,60.1,80.7
2022/12/4,h02,N,0,0,0
2022/12/4,h02,N,0,0,0
2022/12/5,h02,D,2164,82.3,92.5
2022/12/5,h02,D,2164,82.3,92.5
2022/12/5,h02,N,0,0,0
2022/12/5,h02,N,0,0,0
2022/12/6,h02,D,2166,82.3,92.1
2022/12/6,h02,D,2166,82.3,92.1
2022/12/6,h02,N,0,0,0
2022/12/6,h02,N,0,0,0
2022/12/7,h02,D,2219,84.4,95.1
2022/12/7,h02,D,2219,84.4,95.1
2022/12/7,h02,N,0,0,0
2022/12/7,h02,N,0,0,0
2022/12/8,h02,D,2005,76.2,95.5
2022/12/8,h02,D,2005,76.2,95.5
2022/12/8,h02,N,0,0,0
2022/12/8,h02,N,0,0,0
2022/12/9,h02,D,2179,82.8,94.5
2022/12/9,h02,D,2179,82.8,94.5
2022/12/9,h02,N,0,0,0
2022/12/9,h02,N,0,0,0
2022/12/10,h02,D,1738,66.1,93.8
2022/12/10,h02,D,1738,66.1,93.8
2022/12/10,h02,N,0,0,0
2022/12/10,h02,N,0,0,0
2022/12/11,h02,D,2134,81.1,93.4
2022/12/11,h02,D,2134,81.1,93.4
2022/12/11,h02,N,0,0,0
2022/12/11,h02,N,0,0,0
2022/12/12,h02,D,1657,63,91.7
2022/12/12,h02,D,1657,63,91.7
2022/12/12,h02,N,0,0,0
2022/12/12,h02,N,0,0,0
2022/12/13,h02,D,2137,81.2,94.8
2022/12/13,h02,D,2137,81.2,94.8
2022/12/13,h02,N,0,0,0
2022/12/13,h02,N,0,0,0
2022/12/14,h02,D,2124,80.7,95.3
2022/12/14,h02,D,2124,80.7,95.3
2022/12/14,h02,N,0,0,0
2022/12/14,h02,N,0,0,0
2022/12/15,h02,D,1960,74.5,90.4
2022/12/15,h02,D,1960,74.5,90.4
2022/12/15,h02,N,0,0,0
2022/12/15,h02,N,0,0,0
2022/12/16,h02,D,1767,67.2,88.4
2022/12/16,h02,D,1767,67.2,88.4
2022/12/16,h02,N,0,0,0
2022/12/16,h02,N,0,0,0
2022/12/17,h02,D,2133,81.1,95.1
2022/12/17,h02,D,2133,81.1,95.1
2022/12/17,h02,N,0,0,0
2022/12/17,h02,N,0,0,0
2022/12/18,h02,D,2009,76.4,94.8
2022/12/18,h02,D,2009,76.4,94.8
2022/12/18,h02,N,20,0.8,76.9
2022/12/18,h02,N,20,0.8,76.9
2022/12/19,h02,D,2003,76.1,93.4
2022/12/19,h02,D,2003,76.1,93.4
2022/12/19,h02,N,0,0,0
2022/12/19,h02,N,0,0,0
2022/12/20,h02,D,1771,67.3,92.3
2022/12/20,h02,D,1771,67.3,92.3
2022/12/20,h02,N,0,0,0
2022/12/20,h02,N,0,0,0
2022/12/21,h02,D,1995,75.8,95.7
2022/12/21,h02,D,1995,75.8,95.7
2022/12/21,h02,N,0,0,0
2022/12/21,h02,N,0,0,0
2022/12/22,h02,D,1842,70,91.2
2022/12/22,h02,D,1842,70,91.2
2022/12/22,h02,N,0,0,0
2022/12/22,h02,N,0,0,0
2022/12/23,h02,D,1970,74.9,94.7
2022/12/23,h02,D,1970,74.9,94.7
2022/12/23,h02,N,0,0,0
2022/12/23,h02,N,0,0,0
2022/12/24,h02,D,2083,79.2,95.3
2022/12/24,h02,D,2083,79.2,95.3
2022/12/24,h02,N,0,0,0
2022/12/24,h02,N,0,0,0
2022/12/25,h02,D,2019,76.8,93.6
2022/12/25,h02,D,2019,76.8,93.6
2022/12/25,h02,N,0,0,0
2022/12/25,h02,N,0,0,0
2022/12/26,h02,D,1871,71.1,94.8
2022/12/26,h02,D,1871,71.1,94.8
2022/12/26,h02,N,0,0,0
2022/12/26,h02,N,0,0,0
2022/12/27,h02,D,2013,76.5,91.2
2022/12/27,h02,D,2013,76.5,91.2
2022/12/27,h02,N,0,0,0
2022/12/27,h02,N,0,0,0
2022/12/28,h02,D,523,19.9,91.3
2022/12/28,h02,D,523,19.9,91.3
2022/12/28,h02,N,0,0,0
2022/12/28,h02,N,0,0,0
2022/12/29,h02,D,0,0,0
2022/12/29,h02,D,0,0,0
2022/12/29,h02,N,0,0,0
2022/12/29,h02,N,0,0,0
2022/12/30,h02,D,0,0,0
2022/12/30,h02,D,0,0,0
2022/12/30,h02,N,0,0,0
2022/12/30,h02,N,0,0,0
2022/12/31,h02,D,0,0,0
2022/12/31,h02,D,0,0,0
2022/12/31,h02,N,0,0,0
2022/12/31,h02,N,0,0,0
2023/1/1,h02,D,0,0,0
2023/1/1,h02,D,0,0,0
2023/1/1,h02,N,0,0,0
2023/1/1,h02,N,0,0,0
2023/1/2,h02,D,0,0,0
2023/1/2,h02,D,0,0,0
2023/1/2,h02,N,0,0,0
2023/1/2,h02,N,0,0,0
2023/1/3,h02,D,0,0,0
2023/1/3,h02,D,0,0,0
2023/1/3,h02,N,0,0,0
2023/1/3,h02,N,0,0,0
2023/1/4,h02,D,0,0,0
2023/1/4,h02,D,0,0,0
2023/1/4,h02,N,0,0,0
2023/1/4,h02,N,0,0,0
2023/1/5,h02,D,0,0,0
2023/1/5,h02,D,0,0,0
2023/1/5,h02,N,0,0,0
2023/1/5,h02,N,0,0,0
2023/1/6,h02,D,0,0,0
2023/1/6,h02,D,0,0,0
2023/1/6,h02,N,0,0,0
2023/1/6,h02,N,0,0,0
2023/1/7,h02,D,0,0,0
2023/1/7,h02,D,0,0,0
2023/1/7,h02,N,0,0,0
2023/1/7,h02,N,0,0,0
2023/1/8,h02,D,0,0,0
2023/1/8,h02,D,0,0,0
2023/1/8,h02,N,0,0,0
2023/1/8,h02,N,0,0,0
2023/1/9,h02,D,0,0,0
2023/1/9,h02,D,0,0,0
2023/1/9,h02,N,0,0,0
2023/1/9,h02,N,0,0,0
2023/1/10,h02,D,0,0,0
2023/1/10,h02,D,0,0,0
2023/1/10,h02,N,0,0,0
2023/1/10,h02,N,0,0,0
2023/1/11,h02,D,0,0,0
2023/1/11,h02,D,0,0,0
2023/1/11,h02,N,0,0,0
2023/1/11,h02,N,0,0,0
2023/1/12,h02,D,0,0,0
2023/1/12,h02,D,0,0,0
2023/1/12,h02,N,0,0,0
2023/1/12,h02,N,0,0,0
2023/1/13,h02,D,0,0,0
2023/1/13,h02,D,0,0,0
2023/1/13,h02,N,0,0,0
2023/1/13,h02,N,0,0,0
2023/1/14,h02,D,0,0,0
2023/1/14,h02,D,0,0,0
2023/1/14,h02,N,0,0,0
2023/1/14,h02,N,0,0,0
2023/1/15,h02,D,0,0,0
2023/1/15,h02,D,0,0,0
2023/1/15,h02,N,0,0,0
2023/1/15,h02,N,0,0,0
2023/1/16,h02,D,0,0,0
2023/1/16,h02,D,0,0,0
2023/1/16,h02,N,0,0,0
2023/1/16,h02,N,0,0,0
2023/1/17,h02,D,0,0,0
2023/1/17,h02,D,0,0,0
2023/1/17,h02,N,0,0,0
2023/1/17,h02,N,0,0,0
2023/1/18,h02,D,0,0,0
2023/1/18,h02,D,0,0,0
2023/1/18,h02,N,0,0,0
2023/1/18,h02,N,0,0,0
2023/1/19,h02,D,0,0,0
2023/1/19,h02,D,0,0,0
2023/1/19,h02,N,0,0,0
2023/1/19,h02,N,0,0,0
2023/1/20,h02,D,0,0,0
2023/1/20,h02,D,0,0,0
2023/1/20,h02,N,0,0,0
2023/1/20,h02,N,0,0,0
2023/1/21,h02,D,0,0,0
2023/1/21,h02,D,0,0,0
2023/1/21,h02,N,0,0,0
2023/1/21,h02,N,0,0,0
2023/1/22,h02,D,0,0,0
2023/1/22,h02,D,0,0,0
2023/1/22,h02,N,0,0,0
2023/1/22,h02,N,0,0,0
2023/1/23,h02,D,0,0,0
2023/1/23,h02,D,0,0,0
2023/1/23,h02,N,0,0,0
2023/1/23,h02,N,0,0,0
2023/1/24,h02,D,0,0,0
2023/1/24,h02,D,0,0,0
2023/1/24,h02,N,0,0,0
2023/1/24,h02,N,0,0,0
2023/1/25,h02,D,0,0,0
2023/1/25,h02,D,0,0,0
2023/1/25,h02,N,0,0,0
2023/1/25,h02,N,0,0,0
2023/1/26,h02,D,0,0,0
2023/1/26,h02,D,0,0,0
2023/1/26,h02,N,0,0,0
2023/1/26,h02,N,0,0,0
2023/1/27,h02,D,0,0,0
2023/1/27,h02,D,0,0,0
2023/1/27,h02,N,0,0,0
2023/1/27,h02,N,0,0,0
2023/1/28,h02,D,0,0,0
2023/1/28,h02,D,0,0,0
2023/1/28,h02,N,0,0,0
2023/1/28,h02,N,0,0,0
2023/1/29,h02,D,0,0,0
2023/1/29,h02,D,0,0,0
2023/1/29,h02,N,0,0,0
2023/1/29,h02,N,0,0,0
2023/1/30,h02,D,0,0,0
2023/1/30,h02,D,0,0,0
2023/1/30,h02,N,0,0,0
2023/1/30,h02,N,0,0,0
2023/1/31,h02,D,0,0,0
2023/1/31,h02,D,0,0,0
2023/1/31,h02,N,0,0,0
2023/1/31,h02,N,0,0,0
2023/2/1,h02,D,0,0,0
2023/2/1,h02,D,0,0,0
2023/2/1,h02,N,0,0,0
2023/2/1,h02,N,0,0,0
2023/2/2,h02,D,0,0,0
2023/2/2,h02,D,0,0,0
2023/2/2,h02,N,0,0,0
2023/2/2,h02,N,0,0,0
2023/2/3,h02,D,0,0,0
2023/2/3,h02,D,0,0,0
2023/2/3,h02,N,0,0,0
2023/2/3,h02,N,0,0,0
2023/2/4,h02,D,0,0,0
2023/2/4,h02,D,0,0,0
2023/2/4,h02,N,0,0,0
2023/2/4,h02,N,0,0,0
2023/2/5,h02,D,0,0,0
2023/2/5,h02,D,0,0,0
2023/2/5,h02,N,0,0,0
2023/2/5,h02,N,0,0,0
2023/2/6,h02,D,0,0,0
2023/2/6,h02,D,0,0,0
2023/2/6,h02,N,0,0,0
2023/2/6,h02,N,0,0,0
2023/2/7,h02,D,0,0,0
2023/2/7,h02,D,0,0,0
2023/2/7,h02,N,0,0,0
2023/2/7,h02,N,0,0,0
2023/2/8,h02,D,0,0,0
2023/2/8,h02,D,0,0,0
2023/2/8,h02,N,0,0,0
2023/2/8,h02,N,0,0,0
2023/2/9,h02,D,0,0,0
2023/2/9,h02,D,0,0,0
2023/2/9,h02,N,0,0,0
2023/2/9,h02,N,0,0,0
2023/2/10,h02,D,0,0,0
