生產日期,機台號,班別,產能,OEE,良率
2023/1/30,h06,N,2219,72,93.1
2023/1/30,h09,D,2185,70.9,95.2
2023/1/30,h09,D,2185,70.9,95.2
2023/1/30,h09,N,0,0,0
2023/1/30,h09,N,0,0,0
2023/1/30,h11,D,2287,74.2,97.7
2023/1/30,h11,D,2287,74.2,97.7
2023/1/30,h11,N,0,0,0
2023/1/30,h11,N,0,0,0
2023/1/30,h12,D,2372,77,94.2
2023/1/30,h12,D,2372,77,94.2
2023/1/30,h12,N,0,0,0
2023/1/30,h12,N,0,0,0
2023/1/30,h13,D,2427,78.8,95.6
2023/1/30,h13,D,2427,78.8,95.6
2023/1/30,h13,N,0,0,0
2023/1/30,h13,N,0,0,0
2023/1/30,h14,D,2326,75.5,94
2023/1/30,h14,D,2326,75.5,94
2023/1/30,h14,N,2495,81,95.6
2023/1/30,h14,N,2495,81,95.6
2023/1/30,h16,D,2409,78.2,98.1
2023/1/30,h16,D,2409,78.2,98.1
2023/1/30,h16,N,28,0.9,96.6
2023/1/30,h16,N,28,0.9,96.6
2023/1/31,h04,D,2614,84.8,98.3
2023/1/31,h04,D,2614,84.8,98.3
2023/1/31,h04,N,0,0,0
2023/1/31,h04,N,0,0,0
2023/1/31,h05,D,2317,75.2,97.4
2023/1/31,h05,D,2317,75.2,97.4
2023/1/31,h05,N,2359,76.6,96.6
2023/1/31,h05,N,2359,76.6,96.6
2023/1/31,h06,D,2150,69.8,87.1
2023/1/31,h06,D,2150,69.8,87.1
2023/1/31,h06,N,2225,72.2,90.8
2023/1/31,h06,N,2225,72.2,90.8
2023/1/31,h09,D,2288,74.3,95.7
2023/1/31,h09,D,2288,74.3,95.7
2023/1/31,h09,N,2216,71.9,91.3
2023/1/31,h09,N,2216,71.9,91.3
2023/1/31,h11,D,2269,73.6,95
2023/1/31,h11,D,2269,73.6,95
2023/1/31,h11,N,2677,86.9,96.6
2023/1/31,h11,N,2677,86.9,96.6
2023/1/31,h12,D,2395,77.7,95
2023/1/31,h12,D,2395,77.7,95
2023/1/31,h12,N,1000,32.5,89.5
2023/1/31,h12,N,1000,32.5,89.5
2023/1/31,h13,D,2605,84.5,97.6
2023/1/31,h13,D,2605,84.5,97.6
2023/1/31,h13,N,2908,94.4,98
2023/1/31,h13,N,2908,94.4,98
2023/1/31,h14,D,2345,76.1,95.5
2023/1/31,h14,D,2345,76.1,95.5
2023/1/31,h14,N,2481,80.5,95.5
2023/1/31,h14,N,2481,80.5,95.5
2023/1/31,h16,D,2677,86.9,98.8
2023/1/31,h16,D,2677,86.9,98.8
2023/1/31,h16,N,2721,88.3,98
2023/1/31,h16,N,2721,88.3,98
2023/2/1,h04,D,2646,85.9,98.4
2023/2/1,h04,D,2646,85.9,98.4
2023/2/1,h04,N,0,0,0
2023/2/1,h04,N,0,0,0
2023/2/1,h05,D,2336,75.8,97.9
2023/2/1,h05,D,2336,75.8,97.9
2023/2/1,h05,N,2680,87,98.5
2023/2/1,h05,N,2680,87,98.5
2023/2/1,h06,D,2314,75.1,89.3
2023/2/1,h06,D,2314,75.1,89.3
2023/2/1,h06,N,2386,77.4,94.5
2023/2/1,h06,N,2386,77.4,94.5
2023/2/1,h09,D,2595,84.2,95.7
2023/2/1,h09,D,2595,84.2,95.7
2023/2/1,h09,N,2677,86.9,98.1
2023/2/1,h09,N,2677,86.9,98.1
2023/2/1,h11,D,2536,82.3,97.4
2023/2/1,h11,D,2536,82.3,97.4
2023/2/1,h11,N,2370,76.9,97.6
2023/2/1,h11,N,2370,76.9,97.6
2023/2/1,h12,D,2790,90.5,98
2023/2/1,h12,D,2790,90.5,98
2023/2/1,h12,N,2928,95,98.6
2023/2/1,h12,N,2928,95,98.6
2023/2/1,h13,D,2993,97.1,98.6
2023/2/1,h13,D,2993,97.1,98.6
2023/2/1,h13,N,2882,93.5,99.1
2023/2/1,h13,N,2882,93.5,99.1
2023/2/1,h14,D,2429,78.8,95.9
2023/2/1,h14,D,2429,78.8,95.9
2023/2/1,h14,N,2348,76.2,93.7
2023/2/1,h14,N,2348,76.2,93.7
2023/2/1,h16,D,2883,93.6,98.7
2023/2/1,h16,D,2883,93.6,98.7
2023/2/1,h16,N,2778,90.2,98.4
2023/2/1,h16,N,2778,90.2,98.4
2023/2/2,h04,D,2758,89.5,98.1
2023/2/2,h04,D,2758,89.5,98.1
2023/2/2,h04,N,0,0,0
2023/2/2,h04,N,0,0,0
2023/2/2,h05,D,2841,92.2,98.5
2023/2/2,h05,D,2841,92.2,98.5
2023/2/2,h05,N,2629,85.3,99
2023/2/2,h05,N,2629,85.3,99
2023/2/2,h06,D,2294,74.4,95.9
2023/2/2,h06,D,2294,74.4,95.9
2023/2/2,h06,N,1874,60.8,96.2
2023/2/2,h06,N,1874,60.8,96.2
2023/2/2,h09,D,2544,82.6,97.9
2023/2/2,h09,D,2544,82.6,97.9
2023/2/2,h09,N,2602,84.4,98.7
2023/2/2,h09,N,2602,84.4,98.7
2023/2/2,h11,D,2599,84.3,97.7
2023/2/2,h11,D,2599,84.3,97.7
2023/2/2,h11,N,2479,80.4,97.3
2023/2/2,h11,N,2479,80.4,97.3
2023/2/2,h12,D,2813,91.3,98.8
2023/2/2,h12,D,2813,91.3,98.8
2023/2/2,h12,N,2730,88.6,98.6
2023/2/2,h12,N,2730,88.6,98.6
2023/2/2,h13,D,2952,95.8,98.4
2023/2/2,h13,D,2952,95.8,98.4
2023/2/2,h13,N,2977,96.6,98.9
2023/2/2,h13,N,2977,96.6,98.9
2023/2/2,h14,D,2309,74.9,94.1
2023/2/2,h14,D,2309,74.9,94.1
2023/2/2,h14,N,2171,70.5,92.5
2023/2/2,h14,N,2171,70.5,92.5
2023/2/2,h16,D,2738,88.9,98.2
2023/2/2,h16,D,2738,88.9,98.2
2023/2/2,h16,N,2791,90.6,98.7
2023/2/2,h16,N,2791,90.6,98.7
2023/2/3,h04,D,2652,86.1,98.1
2023/2/3,h04,D,2652,86.1,98.1
2023/2/3,h04,N,0,0,0
2023/2/3,h04,N,0,0,0
2023/2/3,h05,D,2966,96.3,99.3
2023/2/3,h05,D,2966,96.3,99.3
2023/2/3,h05,N,2643,85.8,98.3
2023/2/3,h05,N,2643,85.8,98.3
2023/2/3,h06,D,2141,69.5,94.6
2023/2/3,h06,D,2141,69.5,94.6
2023/2/3,h06,N,2401,77.9,94.5
2023/2/3,h06,N,2401,77.9,94.5
2023/2/3,h09,D,2495,81,96.2
2023/2/3,h09,D,2495,81,96.2
2023/2/3,h09,N,2594,84.2,96.5
2023/2/3,h09,N,2594,84.2,96.5
2023/2/3,h11,D,2684,87.1,97
2023/2/3,h11,D,2684,87.1,97
2023/2/3,h11,N,2518,81.7,97.4
2023/2/3,h11,N,2518,81.7,97.4
2023/2/3,h12,D,2915,94.6,99.5
2023/2/3,h12,D,2915,94.6,99.5
2023/2/3,h12,N,2836,92,99.3
2023/2/3,h12,N,2836,92,99.3
2023/2/3,h13,D,1104,35.8,94.5
2023/2/3,h13,D,1104,35.8,94.5
2023/2/3,h13,N,2737,88.8,94.3
2023/2/3,h13,N,2737,88.8,94.3
2023/2/3,h14,D,20,0.6,87
2023/2/3,h14,D,20,0.6,87
2023/2/3,h14,N,2406,78.1,92.5
2023/2/3,h14,N,2406,78.1,92.5
2023/2/3,h16,D,2823,91.6,98.1
2023/2/3,h16,D,2823,91.6,98.1
2023/2/3,h16,N,2660,86.3,97.7
2023/2/3,h16,N,2660,86.3,97.7
2023/2/4,h04,D,2672,86.7,98.2
2023/2/4,h04,D,2672,86.7,98.2
2023/2/4,h04,N,0,0,0
2023/2/4,h04,N,0,0,0
2023/2/4,h05,D,2745,89.1,96.2
2023/2/4,h05,D,2745,89.1,96.2
2023/2/4,h05,N,0,0,0
2023/2/4,h05,N,0,0,0
2023/2/4,h06,D,2311,75,91.5
2023/2/4,h06,D,2311,75,91.5
2023/2/4,h06,N,2221,72.1,91.6
2023/2/4,h06,N,2221,72.1,91.6
2023/2/4,h09,D,2811,91.2,98.1
2023/2/4,h09,D,2811,91.2,98.1
2023/2/4,h09,N,0,0,0
2023/2/4,h09,N,0,0,0
2023/2/4,h11,D,2228,72.3,97
2023/2/4,h11,D,2228,72.3,97
2023/2/4,h11,N,0,0,0
2023/2/4,h11,N,0,0,0
2023/2/4,h12,D,2882,93.5,99.2
2023/2/4,h12,D,2882,93.5,99.2
2023/2/4,h12,N,0,0,0
2023/2/4,h12,N,0,0,0
2023/2/4,h13,D,2261,73.4,88.6
2023/2/4,h13,D,2261,73.4,88.6
2023/2/4,h13,N,0,0,0
2023/2/4,h13,N,0,0,0
2023/2/4,h14,D,1938,62.9,92.7
2023/2/4,h14,D,1938,62.9,92.7
2023/2/4,h14,N,2318,75.2,93.8
2023/2/4,h14,N,2318,75.2,93.8
2023/2/4,h16,D,2716,88.1,98.4
2023/2/4,h16,D,2716,88.1,98.4
2023/2/4,h16,N,0,0,0
2023/2/4,h16,N,0,0,0
2023/2/5,h04,D,2383,77.3,97.3
2023/2/5,h04,D,2383,77.3,97.3
2023/2/5,h04,N,0,0,0
2023/2/5,h04,N,0,0,0
2023/2/5,h05,D,2409,78.2,96.6
2023/2/5,h05,D,2409,78.2,96.6
2023/2/5,h05,N,2926,95,98.5
2023/2/5,h05,N,2926,95,98.5
2023/2/5,h06,D,2089,67.8,89.8
2023/2/5,h06,D,2089,67.8,89.8
2023/2/5,h06,N,2293,74.4,93.6
2023/2/5,h06,N,2293,74.4,93.6
2023/2/5,h09,D,2589,84,98.7
2023/2/5,h09,D,2589,84,98.7
2023/2/5,h09,N,2706,87.8,98.2
2023/2/5,h09,N,2706,87.8,98.2
2023/2/5,h11,D,2196,71.3,97.2
2023/2/5,h11,D,2196,71.3,97.2
2023/2/5,h11,N,2627,85.3,96.6
2023/2/5,h11,N,2627,85.3,96.6
2023/2/5,h12,D,2462,79.9,97.9
2023/2/5,h12,D,2462,79.9,97.9
2023/2/5,h12,N,2938,95.3,98.9
2023/2/5,h12,N,2938,95.3,98.9
2023/2/5,h13,D,2102,68.2,88.2
2023/2/5,h13,D,2102,68.2,88.2
2023/2/5,h13,N,2352,76.3,84.9
2023/2/5,h13,N,2352,76.3,84.9
2023/2/5,h14,D,2246,72.9,91.2
2023/2/5,h14,D,2246,72.9,91.2
2023/2/5,h14,N,2079,67.5,87.4
2023/2/5,h14,N,2079,67.5,87.4
2023/2/5,h16,D,2615,84.9,98.8
2023/2/5,h16,D,2615,84.9,98.8
2023/2/5,h16,N,2706,87.8,98.5
2023/2/5,h16,N,2706,87.8,98.5
2023/2/6,h04,D,2493,80.9,97.8
2023/2/6,h04,D,2493,80.9,97.8
2023/2/6,h04,N,0,0,0
2023/2/6,h04,N,0,0,0
2023/2/6,h05,D,2834,92,97.3
2023/2/6,h05,D,2834,92,97.3
2023/2/6,h05,N,2780,90.2,98.6
2023/2/6,h05,N,2780,90.2,98.6
2023/2/6,h06,D,2144,69.6,91.3
2023/2/6,h06,D,2144,69.6,91.3
2023/2/6,h06,N,2083,67.6,91.2
2023/2/6,h06,N,2083,67.6,91.2
2023/2/6,h09,D,2525,81.9,94.6
2023/2/6,h09,D,2525,81.9,94.6
2023/2/6,h09,N,2682,87,97.7
2023/2/6,h09,N,2682,87,97.7
2023/2/6,h11,D,2246,72.9,94.7
2023/2/6,h11,D,2246,72.9,94.7
2023/2/6,h11,N,2461,79.9,96.4
2023/2/6,h11,N,2461,79.9,96.4
2023/2/6,h12,D,2756,89.4,98.3
2023/2/6,h12,D,2756,89.4,98.3
2023/2/6,h12,N,2856,92.7,99
2023/2/6,h12,N,2856,92.7,99
2023/2/6,h13,D,1461,47.4,76.2
2023/2/6,h13,D,1461,47.4,76.2
2023/2/6,h13,N,1971,64,71.6
2023/2/6,h13,N,1971,64,71.6
2023/2/6,h14,D,1540,50,81
2023/2/6,h14,D,1540,50,81
2023/2/6,h14,N,1510,49,81.5
2023/2/6,h14,N,1510,49,81.5
2023/2/6,h16,D,2728,88.5,97.9
2023/2/6,h16,D,2728,88.5,97.9
2023/2/6,h16,N,2757,89.5,97.2
2023/2/6,h16,N,2757,89.5,97.2
2023/2/7,h04,D,2500,81.1,98.1
2023/2/7,h04,D,2500,81.1,98.1
2023/2/7,h04,N,0,0,0
2023/2/7,h04,N,0,0,0
2023/2/7,h05,D,2707,87.8,98.3
2023/2/7,h05,D,2707,87.8,98.3
2023/2/7,h05,N,2863,92.9,98.6
2023/2/7,h05,N,2863,92.9,98.6
2023/2/7,h06,D,1699,55.1,88.9
2023/2/7,h06,D,1699,55.1,88.9
2023/2/7,h06,N,2223,72.1,93.9
2023/2/7,h06,N,2223,72.1,93.9
2023/2/7,h09,D,2639,85.6,96.8
2023/2/7,h09,D,2639,85.6,96.8
2023/2/7,h09,N,2690,87.3,97.5
2023/2/7,h09,N,2690,87.3,97.5
2023/2/7,h11,D,2326,75.5,97.6
2023/2/7,h11,D,2326,75.5,97.6
2023/2/7,h11,N,2657,86.2,97.4
2023/2/7,h11,N,2657,86.2,97.4
2023/2/7,h12,D,2676,86.8,98.5
2023/2/7,h12,D,2676,86.8,98.5
2023/2/7,h12,N,2832,91.9,98.8
2023/2/7,h12,N,2832,91.9,98.8
2023/2/7,h13,D,2074,67.3,86.6
2023/2/7,h13,D,2074,67.3,86.6
2023/2/7,h13,N,1987,64.5,84
2023/2/7,h13,N,1987,64.5,84
2023/2/7,h14,D,1822,59.1,82.7
2023/2/7,h14,D,1822,59.1,82.7
2023/2/7,h14,N,2290,74.3,92.8
2023/2/7,h14,N,2290,74.3,92.8
2023/2/7,h16,D,2550,82.8,93.8
2023/2/7,h16,D,2550,82.8,93.8
2023/2/7,h16,N,2711,88,96.4
2023/2/7,h16,N,2711,88,96.4
2023/2/8,h04,D,2508,81.4,97.4
2023/2/8,h04,D,2508,81.4,97.4
2023/2/8,h04,N,0,0,0
2023/2/8,h04,N,0,0,0
2023/2/8,h05,D,2539,82.4,97.6
2023/2/8,h05,D,2539,82.4,97.6
2023/2/8,h05,N,2505,81.3,94.1
2023/2/8,h05,N,2505,81.3,94.1
2023/2/8,h06,D,1997,64.8,94.9
2023/2/8,h06,D,1997,64.8,94.9
2023/2/8,h06,N,1939,62.9,93.4
2023/2/8,h06,N,1939,62.9,93.4
2023/2/8,h09,D,2619,85,97.4
2023/2/8,h09,D,2619,85,97.4
2023/2/8,h09,N,2644,85.8,96.4
2023/2/8,h09,N,2644,85.8,96.4
2023/2/8,h11,D,2522,81.8,96.7
2023/2/8,h11,D,2522,81.8,96.7
2023/2/8,h11,N,2806,91.1,97.4
2023/2/8,h11,N,2806,91.1,97.4
2023/2/8,h12,D,2901,94.1,98.7
2023/2/8,h12,D,2901,94.1,98.7
2023/2/8,h12,N,2572,83.5,98.7
2023/2/8,h12,N,2572,83.5,98.7
2023/2/8,h13,D,1893,61.4,86.7
2023/2/8,h13,D,1893,61.4,86.7
2023/2/8,h13,N,2170,70.4,78.7
2023/2/8,h13,N,2170,70.4,78.7
2023/2/8,h14,D,1657,53.8,89.4
2023/2/8,h14,D,1657,53.8,89.4
2023/2/8,h14,N,2053,66.6,89.2
2023/2/8,h14,N,2053,66.6,89.2
2023/2/8,h16,D,2698,87.6,98.3
2023/2/8,h16,D,2698,87.6,98.3
2023/2/8,h16,N,2788,90.5,97.8
2023/2/8,h16,N,2788,90.5,97.8
2023/2/9,h04,D,2701,87.7,99
2023/2/9,h04,D,2701,87.7,99
2023/2/9,h04,N,0,0,0
2023/2/9,h04,N,0,0,0
2023/2/9,h05,D,2841,92.2,98.2
2023/2/9,h05,D,2841,92.2,98.2
2023/2/9,h05,N,2749,89.2,98.1
2023/2/9,h05,N,2749,89.2,98.1
2023/2/9,h06,D,2029,65.8,93.3
2023/2/9,h06,D,2029,65.8,93.3
2023/2/9,h06,N,1820,59.1,92.3
2023/2/9,h06,N,1820,59.1,92.3
2023/2/9,h09,D,1178,38.2,89.1
2023/2/9,h09,D,1178,38.2,89.1
2023/2/9,h09,N,1126,36.5,86.7
2023/2/9,h09,N,1126,36.5,86.7
2023/2/9,h11,D,2800,90.9,97.8
2023/2/9,h11,D,2800,90.9,97.8
2023/2/9,h11,N,2776,90.1,96.2
2023/2/9,h11,N,2776,90.1,96.2
2023/2/9,h12,D,2804,91,99.2
2023/2/9,h12,D,2804,91,99.2
2023/2/9,h12,N,2876,93.3,98.6
2023/2/9,h12,N,2876,93.3,98.6
2023/2/9,h13,D,1046,33.9,84.1
2023/2/9,h13,D,1046,33.9,84.1
2023/2/9,h13,N,1669,54.2,89.8
2023/2/9,h13,N,1669,54.2,89.8
2023/2/9,h14,D,1627,52.8,87.3
2023/2/9,h14,D,1627,52.8,87.3
2023/2/9,h14,N,2117,68.7,91.4
2023/2/9,h14,N,2117,68.7,91.4
2023/2/9,h16,D,2412,78.3,97.2
2023/2/9,h16,D,2412,78.3,97.2
2023/2/9,h16,N,2751,89.3,95.9
2023/2/9,h16,N,2751,89.3,95.9
2023/2/10,h04,D,2746,89.1,98.2
2023/2/10,h04,D,2746,89.1,98.2
2023/2/10,h04,N,0,0,0
2023/2/10,h04,N,0,0,0
2023/2/10,h05,D,2851,92.5,98.3
2023/2/10,h05,D,2851,92.5,98.3
2023/2/10,h05,N,0,0,0
2023/2/10,h05,N,0,0,0
2023/2/10,h06,D,1795,58.3,93.6
2023/2/10,h06,D,1795,58.3,93.6
2023/2/10,h06,N,2240,72.7,96.5
2023/2/10,h06,N,2240,72.7,96.5
2023/2/10,h09,D,1912,62,93.2
2023/2/10,h09,D,1912,62,93.2
2023/2/10,h09,N,0,0,0
2023/2/10,h09,N,0,0,0
2023/2/10,h11,D,2587,84,97.4
2023/2/10,h11,D,2587,84,97.4
2023/2/10,h11,N,0,0,0
2023/2/10,h11,N,0,0,0
2023/2/10,h12,D,2672,86.7,98.9
2023/2/10,h12,D,2672,86.7,98.9
2023/2/10,h12,N,0,0,0
2023/2/10,h12,N,0,0,0
2023/2/10,h13,D,1718,55.8,85.9
2023/2/10,h13,D,1718,55.8,85.9
2023/2/10,h13,N,0,0,0
2023/2/10,h13,N,0,0,0
2023/2/10,h14,D,1856,60.2,79.6
2023/2/10,h14,D,1856,60.2,79.6
2023/2/10,h14,N,1973,64,92.5
2023/2/10,h14,N,1973,64,92.5
2023/2/10,h16,D,2550,82.8,95.5
2023/2/10,h16,D,2550,82.8,95.5
2023/2/10,h16,N,0,0,0
2023/2/10,h16,N,0,0,0
2023/2/11,h04,D,2689,87.3,98.9
2023/2/11,h04,D,2689,87.3,98.9
2023/2/11,h04,N,0,0,0
2023/2/11,h04,N,0,0,0
2023/2/11,h05,D,2504,81.3,93.2
2023/2/11,h05,D,2504,81.3,93.2
2023/2/11,h05,N,1823,59.2,83.7
2023/2/11,h05,N,1823,59.2,83.7
2023/2/11,h06,D,2078,67.4,95.1
2023/2/11,h06,D,2078,67.4,95.1
2023/2/11,h06,N,2224,72.2,93.1
2023/2/11,h06,N,2224,72.2,93.1
2023/2/11,h09,D,2250,73,90.9
2023/2/11,h09,D,2250,73,90.9
2023/2/11,h09,N,1729,56.1,92.9
2023/2/11,h09,N,1729,56.1,92.9
2023/2/11,h11,D,2366,76.8,98
2023/2/11,h11,D,2366,76.8,98
2023/2/11,h11,N,2512,81.5,96
2023/2/11,h11,N,2512,81.5,96
2023/2/11,h12,D,2721,88.3,99.3
2023/2/11,h12,D,2721,88.3,99.3
2023/2/11,h12,N,5491,178.2,99.2
2023/2/11,h12,N,5491,178.2,99.2
2023/2/11,h13,D,2408,78.1,92.8
2023/2/11,h13,D,2408,78.1,92.8
2023/2/11,h13,N,2849,92.5,96.5
2023/2/11,h13,N,2849,92.5,96.5
2023/2/11,h14,D,2113,68.6,90
2023/2/11,h14,D,2113,68.6,90
2023/2/11,h14,N,2052,66.6,86.1
2023/2/11,h14,N,2052,66.6,86.1
2023/2/11,h16,D,2546,82.6,97.8
2023/2/11,h16,D,2546,82.6,97.8
2023/2/11,h16,N,2803,91,98.6
2023/2/11,h16,N,2803,91,98.6
2023/2/12,h04,D,2775,90.1,99.1
2023/2/12,h04,D,2775,90.1,99.1
2023/2/12,h04,N,0,0,0
2023/2/12,h04,N,0,0,0
2023/2/12,h05,D,2748,89.2,98.2
2023/2/12,h05,D,2748,89.2,98.2
2023/2/12,h05,N,2854,92.6,98.5
2023/2/12,h05,N,2854,92.6,98.5
2023/2/12,h06,D,2159,70.1,93.4
2023/2/12,h06,D,2159,70.1,93.4
2023/2/12,h06,N,2185,70.9,92.5
2023/2/12,h06,N,2185,70.9,92.5
2023/2/12,h09,D,1080,35,74.4
2023/2/12,h09,D,1080,35,74.4
2023/2/12,h09,N,588,19.1,56.3
2023/2/12,h09,N,588,19.1,56.3
2023/2/12,h11,D,2102,68.2,98.2
2023/2/12,h11,D,2102,68.2,98.2
2023/2/12,h11,N,2593,84.1,96.8
2023/2/12,h11,N,2593,84.1,96.8
2023/2/12,h12,D,2841,92.2,98.4
2023/2/12,h12,D,2841,92.2,98.4
2023/2/12,h12,N,2956,95.9,98.8
2023/2/12,h12,N,2956,95.9,98.8
2023/2/12,h13,D,2854,92.6,97.2
2023/2/12,h13,D,2854,92.6,97.2
2023/2/12,h13,N,2540,82.4,93.6
2023/2/12,h13,N,2540,82.4,93.6
2023/2/12,h14,D,1647,53.4,87.1
2023/2/12,h14,D,1647,53.4,87.1
2023/2/12,h14,N,1668,54.1,85.1
2023/2/12,h14,N,1668,54.1,85.1
2023/2/12,h16,D,2777,90.1,98.5
2023/2/12,h16,D,2777,90.1,98.5
2023/2/12,h16,N,2888,93.7,98.6
2023/2/12,h16,N,2888,93.7,98.6
2023/2/13,h04,D,2821,91.5,99.4
2023/2/13,h04,D,2821,91.5,99.4
2023/2/13,h04,N,2705,87.8,98.8
2023/2/13,h04,N,2705,87.8,98.8
2023/2/13,h05,D,2809,91.2,98
2023/2/13,h05,D,2809,91.2,98
2023/2/13,h05,N,2617,84.9,97.8
2023/2/13,h05,N,2617,84.9,97.8
2023/2/13,h06,D,2184,70.9,93.2
2023/2/13,h06,D,2184,70.9,93.2
2023/2/13,h06,N,2013,65.3,93.5
2023/2/13,h06,N,2013,65.3,93.5
2023/2/13,h09,D,2023,65.7,65.1
2023/2/13,h09,D,2023,65.7,65.1
2023/2/13,h09,N,1586,51.5,70.6
2023/2/13,h09,N,1586,51.5,70.6
2023/2/13,h11,D,2253,73.1,95.8
2023/2/13,h11,D,2253,73.1,95.8
2023/2/13,h11,N,2294,74.4,93.8
2023/2/13,h11,N,2294,74.4,93.8
2023/2/13,h12,D,2543,82.5,98.5
2023/2/13,h12,D,2543,82.5,98.5
2023/2/13,h12,N,0,0,0
2023/2/13,h12,N,0,0,0
2023/2/13,h13,D,2529,82.1,92.8
2023/2/13,h13,D,2529,82.1,92.8
2023/2/13,h13,N,2619,85,90.8
2023/2/13,h13,N,2619,85,90.8
2023/2/13,h14,D,2139,69.4,90.2
2023/2/13,h14,D,2139,69.4,90.2
2023/2/13,h14,N,1977,64.2,89.4
2023/2/13,h14,N,1977,64.2,89.4
2023/2/13,h16,D,2823,91.6,99.3
2023/2/13,h16,D,2823,91.6,99.3
2023/2/13,h16,N,2713,88,98.3
2023/2/13,h16,N,2713,88,98.3
2023/2/14,h04,D,3046,98.9,98.9
2023/2/14,h04,D,3046,98.9,98.9
2023/2/14,h04,N,0,0,0
2023/2/14,h04,N,0,0,0
2023/2/14,h05,D,2752,89.3,96.8
2023/2/14,h05,D,2752,89.3,96.8
2023/2/14,h05,N,1041,33.8,99
2023/2/14,h05,N,1041,33.8,99
2023/2/14,h06,D,2293,74.4,94.4
2023/2/14,h06,D,2293,74.4,94.4
2023/2/14,h06,N,2313,75.1,95.1
2023/2/14,h06,N,2313,75.1,95.1
2023/2/14,h09,D,1786,58,79.4
2023/2/14,h09,D,1786,58,79.4
2023/2/14,h09,N,639,20.7,79.6
2023/2/14,h09,N,639,20.7,79.6
2023/2/14,h11,D,2451,79.5,97.5
2023/2/14,h11,D,2451,79.5,97.5
2023/2/14,h11,N,790,25.6,98
2023/2/14,h11,N,790,25.6,98
2023/2/14,h12,D,1094,35.5,98.4
2023/2/14,h12,D,1094,35.5,98.4
2023/2/14,h12,N,1132,36.7,98.6
2023/2/14,h12,N,1132,36.7,98.6
2023/2/14,h13,D,2470,80.2,92.9
2023/2/14,h13,D,2470,80.2,92.9
2023/2/14,h13,N,1062,34.5,93
2023/2/14,h13,N,1062,34.5,93
2023/2/14,h14,D,2168,70.4,90
2023/2/14,h14,D,2168,70.4,90
2023/2/14,h14,N,2001,64.9,88.6
2023/2/14,h14,N,2001,64.9,88.6
2023/2/14,h16,D,2811,91.2,98.8
2023/2/14,h16,D,2811,91.2,98.8
2023/2/14,h16,N,1139,37,96.5
2023/2/14,h16,N,1139,37,96.5
2023/2/15,h04,D,2713,88,98.5
2023/2/15,h04,D,2713,88,98.5
2023/2/15,h04,N,0,0,0
2023/2/15,h04,N,0,0,0
2023/2/15,h05,D,2543,82.5,96.3
2023/2/15,h05,D,2543,82.5,96.3
2023/2/15,h05,N,2376,77.1,96.5
2023/2/15,h05,N,2376,77.1,96.5
2023/2/15,h06,D,2137,69.4,90
2023/2/15,h06,D,2137,69.4,90
2023/2/15,h06,N,2195,71.2,93.5
2023/2/15,h06,N,2195,71.2,93.5
2023/2/15,h09,D,2845,92.3,86.4
2023/2/15,h09,D,2845,92.3,86.4
2023/2/15,h09,N,1754,56.9,80.9
2023/2/15,h09,N,1754,56.9,80.9
2023/2/15,h11,D,2502,81.2,98.3
2023/2/15,h11,D,2502,81.2,98.3
2023/2/15,h11,N,2321,75.3,97.9
2023/2/15,h11,N,2321,75.3,97.9
2023/2/15,h12,D,2260,73.3,96.3
2023/2/15,h12,D,2260,73.3,96.3
2023/2/15,h12,N,2857,92.7,97.1
2023/2/15,h12,N,2857,92.7,97.1
2023/2/15,h13,D,2387,77.5,91.6
2023/2/15,h13,D,2387,77.5,91.6
2023/2/15,h13,N,2471,80.2,93.6
2023/2/15,h13,N,2471,80.2,93.6
2023/2/15,h14,D,1863,60.5,84.2
2023/2/15,h14,D,1863,60.5,84.2
2023/2/15,h14,N,1570,51,69.2
2023/2/15,h14,N,1570,51,69.2
2023/2/15,h16,D,2354,76.4,97.7
2023/2/15,h16,D,2354,76.4,97.7
2023/2/15,h16,N,2638,85.6,97.6
2023/2/15,h16,N,2638,85.6,97.6
2023/2/16,h04,D,2737,88.8,97.3
2023/2/16,h04,D,2737,88.8,97.3
2023/2/16,h04,N,0,0,0
2023/2/16,h04,N,0,0,0
2023/2/16,h05,D,2699,87.6,92.3
2023/2/16,h05,D,2699,87.6,92.3
2023/2/16,h05,N,0,0,0
2023/2/16,h05,N,0,0,0
2023/2/16,h06,D,2073,67.3,91.4
2023/2/16,h06,D,2073,67.3,91.4
2023/2/16,h06,N,2228,72.3,93.1
2023/2/16,h06,N,2228,72.3,93.1
2023/2/16,h09,D,2445,79.3,89.8
2023/2/16,h09,D,2445,79.3,89.8
2023/2/16,h09,N,0,0,0
2023/2/16,h09,N,0,0,0
2023/2/16,h11,D,2508,81.4,97.1
2023/2/16,h11,D,2508,81.4,97.1
2023/2/16,h11,N,0,0,0
2023/2/16,h11,N,0,0,0
2023/2/16,h12,D,2874,93.3,97.9
2023/2/16,h12,D,2874,93.3,97.9
2023/2/16,h12,N,0,0,0
2023/2/16,h12,N,0,0,0
2023/2/16,h13,D,2721,88.3,94.2
2023/2/16,h13,D,2721,88.3,94.2
2023/2/16,h13,N,0,0,0
2023/2/16,h13,N,0,0,0
2023/2/16,h14,D,796,25.8,83.5
2023/2/16,h14,D,796,25.8,83.5
2023/2/16,h14,N,2370,76.9,93.4
2023/2/16,h14,N,2370,76.9,93.4
2023/2/16,h16,D,2248,73,93.4
